label,position,val-2,val-3,val-4,val-5,val-6,val-7,val-8,val-9
label_2,285,0,1,0,2,2,0,0,0
label_2,286,0,1,0,2,2,0,0,0
label_2,287,0,1,0,2,2,0,0,0
label_2,288,0,1,0,2,2,0,0,0
label_2,289,0,1,0,2,2,0,0,0
label_2,290,0,1,0,2,2,0,0,0
label_2,291,0,1,0,2,2,0,0,0
label_2,292,0,1,0,2,2,0,0,0
label_2,293,0,1,0,2,2,0,0,0
label_2,294,0,1,0,2,2,0,0,0
label_2,295,0,1,0,2,2,0,0,0
label_2,296,0,1,0,2,2,0,0,0
label_2,297,0,1,0,2,2,0,0,0
label_2,298,0,1,0,2,2,0,0,0
label_2,299,0,1,0,2,2,1,0,0
label_2,300,0,1,0,2,2,2,0,0
label_2,301,0,1,0,2,2,2,0,0
label_2,302,0,1,0,2,2,2,0,0
label_2,303,0,1,0,2,2,2,0,0
label_2,304,0,1,0,2,2,2,0,0
label_2,305,0,1,0,2,2,2,0,0
label_2,306,0,1,0,2,2,2,0,0
label_2,307,0,1,0,2,2,2,0,0
label_2,308,0,1,0,2,2,2,0,0
label_2,309,0,1,0,2,2,2,0,0
label_2,310,0,1,0,2,2,2,0,0
label_2,311,0,1,0,2,2,2,0,0
label_2,312,0,1,0,2,2,2,0,0
label_2,313,0,1,0,2,2,2,0,0
label_2,314,0,1,0,2,2,2,0,0
label_2,315,0,1,0,2,2,2,0,0
label_2,316,0,1,0,2,2,2,0,0
label_2,317,0,1,0,2,2,2,0,0
label_2,318,0,1,0,2,2,2,0,0
label_2,319,0,1,0,2,2,2,0,0
label_2,320,0,1,0,2,2,2,0,0
label_2,321,0,1,0,2,2,2,0,0
label_2,322,0,1,0,2,2,2,0,0
label_2,323,0,1,0,2,2,2,0,0
label_2,324,0,1,0,2,2,2,0,0
label_2,325,0,1,0,2,2,2,0,0
label_2,326,0,1,0,2,2,2,0,0
label_2,327,0,1,0,2,2,2,0,0
label_2,328,0,1,0,2,2,2,0,0
label_2,329,0,1,0,2,2,2,0,0
label_2,330,0,1,0,2,2,2,0,0
label_2,331,0,1,0,2,2,2,0,0
label_2,332,0,1,0,2,2,2,0,0
label_2,333,0,1,0,2,2,2,0,0
label_2,334,0,1,0,2,2,2,0,0
label_2,335,0,1,0,2,2,2,0,0
label_2,336,0,1,0,2,2,2,0,0
label_2,337,0,1,0,2,2,2,0,0
label_2,338,0,1,0,2,2,2,0,0
label_2,339,0,1,0,2,2,2,0,0
label_2,340,0,1,0,2,2,2,0,0
label_2,341,0,1,0,2,2,2,0,0
label_2,342,0,1,0,2,2,2,0,0
label_2,343,0,1,0,2,2,2,0,0
label_2,344,0,1,0,2,2,2,0,0
label_2,345,0,1,0,2,2,2,0,0
label_2,346,0,1,0,2,2,2,0,0
label_2,347,0,1,0,2,2,2,0,0
label_2,348,0,1,0,2,2,2,0,0
label_2,349,0,1,0,2,2,2,0,0
label_2,350,0,1,0,2,2,2,0,0
label_2,351,0,1,0,2,2,2,0,0
label_2,352,0,1,0,2,2,2,0,0
label_2,353,0,1,0,2,2,2,0,0
label_2,354,0,1,0,2,2,2,0,0
label_2,355,0,1,0,2,2,2,0,0
label_2,356,0,1,0,2,2,2,0,0
label_2,357,0,1,0,2,2,2,0,0
label_2,358,0,1,0,2,2,2,0,0
label_2,359,0,1,0,2,2,2,0,0
label_2,360,0,1,0,2,2,2,0,0
label_2,361,0,1,0,2,2,2,0,0
label_2,362,0,1,0,2,2,2,0,0
label_2,363,0,1,0,2,2,2,0,0
label_2,364,0,1,0,2,2,2,0,0
label_2,365,0,1,0,2,2,2,0,0
label_2,366,0,1,0,2,2,2,0,0
label_2,367,0,1,0,2,2,2,0,0
label_2,368,0,1,0,2,2,2,0,0
label_2,369,0,1,0,2,2,2,0,0
label_2,370,0,1,0,2,2,2,0,0
label_2,371,0,1,0,2,2,2,0,0
label_2,372,0,1,0,2,2,2,0,0
label_2,373,0,1,0,2,2,2,0,0
label_2,374,0,1,0,2,2,2,0,0
label_2,375,0,1,0,2,2,2,0,0
label_2,376,0,1,0,2,2,2,0,0
label_2,377,0,1,0,2,2,2,0,0
label_2,378,0,1,0,2,2,3,0,0
label_2,379,0,1,0,2,2,3,0,0
label_2,380,0,1,0,2,2,3,0,0
label_2,381,0,1,0,2,2,3,0,0
label_2,382,0,1,0,0,2,1,0,0
label_2,383,0,1,0,2,2,3,0,0
label_2,384,0,1,0,2,2,3,0,0
label_2,385,0,1,0,2,2,3,0,0
label_2,386,0,1,0,2,2,3,0,0
label_2,387,0,1,0,2,2,3,0,0
label_2,388,0,1,0,2,2,3,0,0
label_2,389,0,1,0,2,2,3,0,0
label_2,390,0,1,0,2,2,3,0,0
label_2,391,0,1,0,2,2,3,0,0
label_2,392,0,1,0,2,2,3,0,0
label_2,393,0,1,0,2,2,3,0,0
label_2,394,0,1,0,2,2,3,0,0
label_2,395,0,1,0,2,2,3,0,0
label_2,396,0,1,0,2,2,3,0,0
label_2,397,0,1,0,2,2,3,0,0
label_2,398,0,1,0,2,2,3,0,0
label_2,399,0,1,0,2,2,3,0,0
label_2,400,0,1,0,2,2,3,0,0
label_2,401,0,1,0,2,2,3,0,0
label_2,402,0,1,0,2,2,3,0,0
label_2,403,0,1,0,2,2,3,0,0
label_2,404,0,1,0,2,2,3,0,0
label_2,405,0,1,0,2,2,3,0,0
label_2,406,0,1,0,2,2,3,0,0
label_2,407,0,1,0,2,2,3,0,0
label_2,408,0,1,0,2,2,3,0,0
label_2,409,0,1,0,2,2,3,0,0
label_2,410,0,1,0,2,2,3,0,0
label_2,411,0,1,0,2,2,3,0,0
label_2,412,0,1,0,2,2,3,0,0
label_2,413,0,1,0,2,2,3,0,0
label_2,414,0,1,0,2,2,3,0,0
label_2,415,0,1,0,2,2,3,0,0
label_2,416,0,1,0,2,2,3,0,0
label_2,417,0,1,0,2,2,3,0,0
label_2,418,0,1,0,2,2,3,0,0
label_2,419,0,1,0,2,0,3,0,0
label_2,420,0,1,0,2,0,3,0,0
label_2,421,0,0,0,2,0,3,0,0
label_2,422,0,0,0,2,0,2,0,0
label_2,423,0,0,0,2,0,2,0,0
label_2,424,0,0,0,2,0,2,0,0
label_2,425,0,0,0,2,0,2,0,0
label_2,426,0,0,0,2,0,2,0,0
label_2,427,0,0,0,2,0,2,0,0
label_2,428,0,0,0,2,0,2,0,0
label_2,429,0,0,0,2,0,2,0,0
label_2,430,0,0,0,2,0,2,0,0
label_2,431,0,0,0,2,0,2,0,0
label_2,432,0,0,0,2,0,2,0,0
label_2,433,0,0,0,2,0,2,0,0
label_2,434,0,0,0,2,0,2,0,0
label_2,435,0,0,0,2,0,2,0,0
label_2,436,0,0,0,2,0,2,0,0
label_2,437,0,0,0,0,0,2,0,0
label_2,438,0,0,0,0,0,2,0,0
label_2,439,0,0,0,0,0,2,0,0
label_2,440,0,0,0,0,0,2,0,0
label_2,441,0,0,0,0,0,2,0,0
label_2,442,0,0,0,0,0,2,0,0
label_2,443,0,0,0,0,0,2,0,0
label_2,444,0,0,0,0,0,2,0,0
label_2,445,0,0,0,0,0,2,0,0
