label,position,val-2,val-3,val-4,val-5,val-6,val-7,val-8,val-9
label_3,17,0,0,0,0,0,1,0,0
label_3,18,0,0,0,0,0,1,0,0
label_3,19,0,0,0,0,0,1,0,0
label_3,20,0,0,0,0,0,1,0,0
label_3,21,0,0,0,0,0,1,0,0
label_3,22,0,0,0,0,0,1,0,0
label_3,23,0,0,0,0,0,1,0,0
label_3,24,0,0,0,0,0,1,0,0
label_3,25,0,0,0,0,0,1,0,0
label_3,26,0,0,0,0,0,1,0,0
label_3,27,0,0,0,0,0,1,0,0
label_3,28,0,0,0,0,0,1,0,0
label_3,29,0,0,0,0,0,1,0,0
label_3,30,0,0,0,0,0,1,0,0
label_3,31,0,0,0,0,0,1,0,0
label_3,32,0,0,0,0,0,1,0,0
label_3,33,0,0,0,0,0,1,0,0
label_3,34,0,0,0,0,0,1,0,0
label_3,35,0,0,0,0,0,1,0,0
label_3,36,0,0,0,0,0,1,0,0
label_3,37,0,0,0,0,0,1,0,0
label_3,38,0,0,0,0,0,1,0,0
label_3,39,0,0,0,0,0,1,0,0
label_3,40,0,0,0,0,0,1,0,0
label_3,41,0,0,0,0,0,1,0,0
label_3,42,0,0,0,0,0,1,0,0
label_3,43,0,0,0,0,0,1,0,0
label_3,44,0,0,0,0,0,1,0,0
label_3,45,0,0,0,0,0,1,0,0
label_3,46,0,0,0,0,0,1,0,0
label_3,47,0,0,0,0,0,1,0,0
label_3,48,0,0,0,0,0,1,0,0
label_3,49,0,0,0,0,0,1,0,0
label_3,50,0,0,0,0,0,1,0,0
label_3,51,0,0,0,0,0,1,0,0
label_3,52,0,0,0,0,0,1,0,0
label_3,53,0,0,0,0,0,1,0,0
label_3,104,0,0,1,0,0,0,0,0
label_3,105,0,0,1,0,0,0,0,0
label_3,106,0,0,1,0,0,0,0,0
label_3,107,0,0,1,0,0,0,0,0
label_3,108,0,0,1,0,0,0,0,0
label_3,109,0,0,1,0,0,0,0,0
label_3,110,0,0,1,0,0,0,0,0
label_3,111,0,0,1,0,0,0,0,0
label_3,112,0,0,1,0,0,0,0,0
label_3,113,0,0,1,0,0,0,0,0
label_3,114,0,0,1,0,0,0,0,0
label_3,115,0,0,1,0,0,0,0,0
label_3,116,0,0,1,0,0,0,0,0
label_3,117,0,0,1,0,0,0,0,0
label_3,118,0,0,1,0,0,0,0,0
label_3,119,0,0,1,0,0,0,0,0
label_3,120,0,0,1,0,0,0,0,0
label_3,121,0,0,1,0,0,0,0,0
label_3,122,0,0,1,0,0,0,0,0
label_3,123,2,1,1,1,0,0,0,0
label_3,124,2,1,1,1,0,0,0,0
label_3,125,2,1,1,1,0,0,0,0
label_3,126,2,1,1,1,0,0,0,0
label_3,127,2,1,1,1,0,0,0,0
label_3,128,2,1,1,1,0,0,0,0
label_3,129,2,1,1,1,0,0,0,0
label_3,130,2,1,1,1,0,0,0,0
label_3,131,3,1,1,1,0,4,0,0
label_3,132,3,1,1,1,0,4,0,0
label_3,133,3,1,1,1,0,4,0,0
label_3,134,3,1,1,1,0,4,0,0
label_3,135,3,1,1,1,0,4,0,0
label_3,136,3,1,1,1,0,4,0,0
label_3,137,3,1,1,1,0,4,0,0
label_3,138,3,1,1,1,0,4,0,0
label_3,139,3,1,1,1,0,4,0,0
label_3,140,3,1,1,1,0,4,0,0
label_3,141,3,1,1,1,0,4,0,0
label_3,142,3,1,1,1,0,4,0,0
label_3,143,3,1,0,1,0,4,0,0
label_3,144,3,1,0,1,0,4,0,0
label_3,145,3,1,0,1,0,4,0,0
label_3,146,3,1,0,1,0,4,0,0
label_3,147,3,1,0,1,0,4,0,0
label_3,148,3,1,0,1,0,4,0,0
label_3,149,3,1,0,1,0,4,0,0
label_3,150,3,1,0,1,0,4,0,0
label_3,151,3,1,0,1,0,4,0,0
label_3,152,3,1,0,1,0,4,0,0
label_3,153,3,1,0,1,0,4,0,0
label_3,154,3,1,0,1,0,4,0,0
label_3,155,3,1,0,1,0,4,0,0
label_3,156,3,1,0,1,0,4,0,0
label_3,157,3,1,0,1,0,4,0,0
label_3,158,3,1,0,1,0,4,0,0
label_3,159,3,1,0,1,0,4,0,0
label_3,160,3,1,0,1,0,4,0,0
label_3,161,3,1,0,1,0,4,0,0
label_3,162,3,1,0,1,0,4,0,0
label_3,163,3,1,0,1,0,4,0,0
label_3,164,3,1,0,1,0,4,0,0
label_3,165,3,1,0,1,0,4,0,0
label_3,166,3,1,0,1,0,4,0,0
label_3,167,3,1,0,1,0,4,0,0
label_3,168,3,1,0,1,0,4,0,0
label_3,169,3,1,0,1,0,4,0,0
label_3,170,3,1,0,1,0,4,0,0
label_3,171,3,1,0,1,0,4,0,0
label_3,172,3,1,0,1,0,4,0,0
label_3,173,3,1,0,0,0,4,0,0
label_3,174,3,1,0,0,0,4,0,0
label_3,175,3,1,0,0,0,4,0,0
label_3,176,3,1,0,0,0,4,0,0
label_3,177,2,1,0,0,0,4,0,0
label_3,178,2,1,0,0,0,4,0,0
label_3,179,2,1,0,0,0,3,0,0
label_3,180,2,1,0,0,0,3,0,0
label_3,181,2,0,0,0,0,3,0,0
label_3,182,2,0,0,0,0,3,0,0
label_3,183,2,0,0,0,0,2,0,0
label_3,184,1,0,0,0,0,0,0,0
label_3,185,1,0,0,0,0,0,0,0
label_3,245,0,1,0,0,0,0,0,0
label_3,246,0,1,0,0,0,0,0,0
label_3,247,0,1,0,0,0,0,0,0
label_3,248,0,1,0,0,0,0,0,0
label_3,249,0,1,0,0,0,0,0,0
label_3,250,0,1,0,0,0,0,0,0
label_3,251,0,1,0,0,0,0,0,0
label_3,252,0,1,0,0,0,0,0,0
label_3,253,0,1,0,0,0,0,0,0
label_3,254,0,1,0,0,0,0,0,0
label_3,255,0,1,0,0,0,0,0,0
label_3,256,0,1,0,0,0,0,0,0
label_3,257,0,1,0,0,0,0,0,0
label_3,258,0,1,0,0,0,0,0,0
label_3,259,0,1,0,0,0,0,0,0
label_3,260,0,1,0,0,0,0,0,0
label_3,261,0,1,0,0,0,0,0,0
label_3,262,0,1,0,0,0,0,0,0
label_3,263,0,1,0,0,0,0,0,0
label_3,264,0,1,0,0,0,0,0,0
