label,position,val-2,val-3,val-4,val-5,val-6,val-7,val-8,val-9
label_9,11,0,0,0,0,0,2,0,0
label_9,12,0,0,0,0,0,2,0,0
label_9,13,0,0,0,0,0,2,0,0
label_9,14,0,0,0,0,0,2,0,0
label_9,15,0,0,0,0,0,2,0,0
label_9,16,0,0,0,0,0,2,0,0
label_9,17,0,0,0,0,0,2,0,0
label_9,18,0,0,0,0,0,2,0,0
label_9,19,0,0,0,0,0,2,0,0
label_9,20,0,0,0,0,0,2,0,0
label_9,21,0,0,0,0,0,2,0,0
label_9,22,0,0,0,0,0,2,0,0
label_9,23,0,0,0,0,0,2,0,0
label_9,24,0,0,0,0,0,2,0,0
label_9,25,0,0,0,0,0,2,0,0
label_9,26,0,0,0,0,0,2,0,0
label_9,27,0,0,0,0,0,2,0,0
label_9,28,0,0,0,0,0,2,0,0
label_9,29,0,0,0,0,0,2,0,0
label_9,30,0,0,0,0,0,2,0,0
label_9,31,0,0,0,0,0,2,0,0
label_9,32,0,0,0,0,0,2,0,0
label_9,33,0,0,0,0,0,2,0,0
label_9,34,0,0,0,0,0,2,0,0
label_9,35,0,0,0,0,0,2,0,0
label_9,36,0,0,0,0,0,2,0,0
label_9,37,0,0,0,0,0,2,0,0
label_9,38,0,0,0,0,0,2,0,0
label_9,39,0,0,0,0,0,2,0,0
label_9,40,0,0,0,0,0,2,0,0
label_9,41,0,0,0,0,0,2,0,0
label_9,42,0,0,0,0,0,2,0,0
label_9,43,0,0,0,0,0,2,0,0
label_9,44,0,0,0,0,0,2,0,0
label_9,45,0,0,0,0,0,2,0,0
label_9,46,0,0,0,0,0,2,0,0
label_9,47,0,0,0,0,0,2,0,0
label_9,48,0,0,0,0,0,2,0,0
label_9,49,0,0,0,0,0,2,0,0
label_9,50,0,0,0,0,0,2,0,0
label_9,51,0,0,0,0,0,2,0,0
label_9,52,0,0,0,0,0,2,0,0
label_9,53,0,0,0,0,0,2,0,0
label_9,54,0,0,0,0,0,2,0,0
label_9,55,0,0,0,0,0,2,0,0
label_9,56,0,0,0,0,0,2,0,0
label_9,57,0,0,0,0,0,2,0,0
label_9,58,0,0,0,0,0,2,0,0
label_9,59,0,0,0,0,0,2,0,0
label_9,60,0,0,0,0,0,2,0,0
label_9,61,0,0,0,0,0,2,0,0
label_9,62,0,0,0,0,0,2,0,0
label_9,63,0,0,0,0,0,2,0,0
label_9,64,0,0,0,0,0,2,0,0
label_9,65,0,0,0,0,0,2,0,0
label_9,66,0,0,0,0,0,2,0,0
label_9,67,0,0,0,0,0,1,0,0
label_9,68,0,0,0,0,0,1,0,0
label_9,69,0,0,0,0,0,1,0,0
label_9,70,0,0,0,0,0,1,0,0
label_9,71,0,0,0,0,0,1,0,0
label_9,72,0,0,0,0,0,1,0,0
label_9,73,0,0,0,0,0,1,0,0
label_9,74,0,0,0,0,0,1,0,0
label_9,75,0,0,0,0,0,1,0,0
label_9,76,0,0,0,0,0,1,0,0
label_9,77,0,0,0,0,0,1,0,0
label_9,78,0,0,0,0,0,1,0,0
label_9,79,0,0,0,0,0,1,0,0
label_9,80,0,0,0,0,0,1,0,0
label_9,81,0,0,0,0,0,1,0,0
label_9,82,0,0,0,0,0,1,0,0
label_9,83,0,0,0,0,0,1,0,0
label_9,84,0,0,0,0,0,1,0,0
label_9,85,0,0,0,0,0,1,0,0
label_9,86,0,0,0,0,0,1,0,0
label_9,87,0,0,0,0,0,1,0,0
label_9,88,0,0,0,0,0,1,0,0
label_9,89,0,0,0,0,0,1,0,0
label_9,90,0,0,0,0,0,1,0,0
label_9,91,0,0,0,0,0,1,0,0
label_9,92,0,0,0,0,0,1,0,0
label_9,93,0,0,0,0,0,1,0,0
label_9,94,0,0,0,0,0,1,0,0
label_9,95,0,0,0,0,0,1,0,0
label_9,96,0,0,0,0,0,1,0,0
label_9,97,0,0,0,0,0,1,0,0
label_9,98,0,0,0,0,0,1,0,0
label_9,99,0,0,0,0,0,1,0,0
label_9,100,0,0,0,0,0,1,0,0
label_9,101,0,0,0,0,0,1,0,0
label_9,102,0,0,0,0,0,1,0,0
label_9,127,0,0,0,0,0,1,0,0
label_9,128,0,0,0,0,0,1,0,0
label_9,129,0,0,0,0,0,1,0,0
label_9,130,0,0,0,0,0,1,0,0
label_9,131,0,0,0,0,0,1,0,0
label_9,132,0,0,0,0,0,1,0,0
label_9,133,0,0,0,0,0,1,0,0
label_9,134,0,0,0,0,0,1,0,0
label_9,135,0,0,0,0,0,1,0,0
label_9,136,0,0,0,0,0,1,0,0
label_9,137,0,0,0,0,0,1,0,0
label_9,138,0,0,0,0,0,1,0,0
label_9,139,0,0,0,0,0,1,0,0
label_9,140,0,0,0,0,0,1,0,0
label_9,141,0,0,0,0,0,1,0,0
label_9,142,0,0,0,0,0,1,0,0
label_9,143,0,0,0,0,0,1,0,0
label_9,144,0,0,0,0,0,1,0,0
label_9,145,0,0,0,0,0,1,0,0
label_9,146,0,0,0,0,0,1,0,0
label_9,147,0,0,0,0,0,1,0,0
label_9,148,0,0,0,0,0,1,0,0
label_9,149,0,0,0,0,0,1,0,0
label_9,150,0,0,0,0,0,1,0,0
label_9,151,0,0,0,0,0,1,0,0
label_9,152,0,0,0,0,0,1,0,0
label_9,153,0,0,0,0,0,1,0,0
label_9,154,0,0,0,0,0,1,0,0
label_9,155,0,0,0,0,0,1,0,0
label_9,156,0,0,0,0,0,1,0,0
label_9,157,0,0,0,0,0,1,0,0
label_9,158,0,0,0,0,0,1,0,0
label_9,159,0,0,0,0,0,1,0,0
label_9,160,0,0,0,0,0,1,0,0
label_9,161,0,0,0,0,0,1,0,0
label_9,162,0,0,0,0,0,1,0,0
label_9,422,1,2,0,0,2,0,0,0
label_9,423,1,2,0,0,2,0,0,0
label_9,424,1,2,0,0,2,0,0,0
label_9,425,1,2,0,0,2,0,0,0
label_9,426,1,2,0,0,2,0,0,0
label_9,427,1,2,0,0,2,0,0,0
label_9,428,1,2,0,0,2,0,0,0
label_9,429,1,2,0,0,2,0,0,0
label_9,430,1,2,0,0,2,0,0,0
label_9,431,1,2,0,0,2,0,0,0
label_9,432,1,2,0,0,2,0,0,0
label_9,433,1,2,0,0,2,0,0,0
label_9,434,1,2,0,0,2,0,0,0
label_9,435,1,2,0,0,2,0,0,0
label_9,436,1,2,0,0,2,0,0,0
label_9,437,1,2,0,0,2,0,0,0
label_9,438,1,2,0,0,2,0,0,0
label_9,439,1,2,0,0,2,0,0,0
label_9,440,1,2,0,0,2,0,0,0
label_9,441,1,2,0,0,2,0,0,0
label_9,442,1,2,0,0,2,0,0,0
label_9,443,1,2,0,0,2,0,0,0
label_9,444,1,2,0,0,2,0,0,0
label_9,445,1,2,0,0,2,0,0,0
label_9,446,1,2,0,0,2,0,0,0
label_9,447,1,2,0,0,2,0,0,0
label_9,448,1,2,0,0,2,0,0,0
label_9,449,1,2,0,0,2,0,0,0
label_9,450,1,2,0,0,2,0,0,0
label_9,451,1,2,0,0,2,0,0,0
label_9,452,1,2,0,0,2,0,0,0
label_9,453,1,2,0,0,2,0,0,0
label_9,454,1,2,0,0,2,0,0,0
label_9,455,1,0,0,0,2,0,0,0
label_9,456,1,0,0,0,2,0,0,0
label_9,457,1,0,0,0,2,0,0,0
label_9,606,1,0,0,0,0,0,0,0
label_9,607,1,0,0,0,0,0,0,0
label_9,608,1,0,0,0,0,0,0,0
label_9,609,1,0,0,0,0,0,0,0
label_9,610,1,0,0,0,0,0,0,0
label_9,611,1,0,0,0,0,0,0,0
label_9,612,1,0,0,0,0,0,0,0
label_9,613,1,0,0,0,0,0,0,0
label_9,614,1,0,0,0,0,0,0,0
label_9,615,1,0,0,0,0,0,0,0
label_9,616,1,0,0,0,0,0,0,0
label_9,617,0,0,0,0,0,0,0,0
label_9,618,1,0,0,0,0,0,0,0
label_9,619,1,0,0,0,0,0,0,0
label_9,620,1,0,0,0,0,0,0,0
label_9,621,1,0,0,0,0,0,0,0
label_9,622,1,0,0,0,0,0,0,0
label_9,623,1,0,0,0,0,0,0,0
label_9,624,1,0,0,0,0,0,0,0
label_9,625,1,0,0,0,0,0,0,0
label_9,626,1,0,0,0,0,0,0,0
label_9,627,1,0,0,0,0,0,0,0
label_9,628,1,0,0,0,0,0,0,0
label_9,629,1,0,0,0,0,0,0,0
label_9,630,1,0,0,0,0,0,0,0
label_9,631,1,0,0,0,0,0,0,0
label_9,632,1,0,0,0,0,0,0,0
label_9,633,1,0,0,0,0,0,0,0
label_9,634,1,0,0,0,0,0,0,0
label_9,635,1,0,0,0,0,0,0,0
label_9,636,1,0,0,0,0,0,0,0
label_9,637,1,0,0,0,0,0,0,0
label_9,638,1,0,0,0,0,0,0,0
label_9,639,1,0,0,0,0,0,0,0
label_9,640,1,0,0,0,0,0,0,0
label_9,641,1,0,0,0,0,0,0,0
label_9,642,1,0,0,0,0,0,0,0
label_9,643,1,0,0,0,0,0,0,0
label_9,644,1,0,0,0,0,0,0,0
label_9,645,1,0,0,0,0,0,0,0
label_9,646,1,0,0,0,0,0,0,0
label_9,647,1,0,0,0,0,0,0,0
label_9,648,1,0,0,0,0,0,0,0
label_9,649,1,0,0,0,0,0,0,0
label_9,650,1,0,0,0,0,0,0,0
label_9,651,1,0,0,0,0,0,0,0
label_9,652,1,0,0,0,0,0,0,0
label_9,653,1,0,0,0,0,0,0,0
label_9,654,1,0,0,0,0,0,0,0
label_9,655,1,0,0,0,0,0,0,0
label_9,656,1,0,0,0,0,0,0,0
label_9,657,1,0,0,0,0,0,0,0
label_9,658,1,0,0,0,0,0,0,0
label_9,659,1,0,0,0,0,0,0,0
label_9,660,1,0,0,0,0,0,0,0
label_9,661,1,0,0,0,0,0,0,0
label_9,662,1,0,0,0,0,0,0,0
label_9,663,1,0,0,0,0,0,0,0
label_9,664,1,0,0,0,0,0,0,0
label_9,665,1,0,0,0,0,0,0,0
label_9,666,1,0,0,0,0,0,0,0
label_9,667,1,0,0,0,0,0,0,0
label_9,668,1,0,0,0,0,0,0,0
label_9,669,1,0,0,0,0,0,0,0
label_9,670,1,0,0,0,0,0,0,0
label_9,671,1,0,0,0,0,0,0,0
label_9,672,1,0,0,0,0,0,0,0
label_9,673,1,0,0,0,0,0,0,0
label_9,674,1,0,0,0,0,0,0,0
